date,Apple,Amazon,Google,Meta,Microsoft,Netflix
2023-07-11,5.450541067635157,1.6392657210676835,2.341092926709116,2.2500538046016763,3.5525732232203593,1.4271896778698974
2023-07-18,5.415700145617375,1.5808433193743663,2.281563823175692,2.112350449304516,3.546202310338032,1.3584385111052766
2023-07-25,5.519659426808754,1.640738496493684,2.4917870282558257,2.3078593808683943,3.4517702631394913,1.3920530421721113
2023-08-01,5.025151944687669,1.7455553841937148,2.4698845266318,2.2930819386891845,3.3920683056461507,1.3977294820963508
2023-08-08,5.042291311943468,1.725303972963409,2.46782592050015,2.217964273744487,3.3296961721119187,1.356567526311903
2023-08-15,4.947251351763642,1.6530121244588876,2.4135381837285164,2.0999635083754162,3.3075009695282054,1.2947612522562288
2023-08-22,5.06963913940769,1.634110819795982,2.4670765798324044,2.1025714490684195,3.333244963221504,1.3257436494374706
2023-08-29,5.330450032179829,1.6952334346241,2.560862691717203,2.1469033313988106,3.384319391199863,1.3949388279039483
2023-09-05,5.046286735304716,1.7563562367329182,2.5784594261875764,2.2278880855400995,3.4798789520194795,1.4123168342856003
2023-09-12,5.007179675018863,1.7180623901306067,2.601297527419741,2.191597020524373,3.3884384556210385,1.2507135107399443
2023-09-19,4.954003656164824,1.6111591954308753,2.4741902937854516,2.1791376738155157,3.2698133419796176,1.2202701600232497
2023-09-26,4.888449565780425,1.5889439587787688,2.5303498037608523,2.2225278368018144,3.313679884038069,1.2060949799870533
2023-10-03,5.0358767524979235,1.5742154553959644,2.611406021100067,2.3061207537397252,3.3962642965675522,1.2239170948473062
2023-10-10,5.02828073438554,1.62686942424388,2.6299383551785795,2.3263306283333587,3.425303096768451,1.144225317164004
2023-10-17,4.8673489388656765,1.5533503253112582,2.581454205914855,2.2746104691206006,3.391115942858233,1.2901630020378279
2023-10-24,4.791102042113683,1.6288332496656805,2.3540093671888376,2.1923937062053307,3.4733913778744125,1.300437595403724
2023-10-31,5.042629056899106,1.715116839278606,2.4607119195533573,2.2875766562877646,3.6713057796596162,1.3786389144513906
2023-11-07,5.199340554055247,1.7500965666110162,2.5017084020145237,2.3845706392786252,3.7758237810964252,1.4099701917950547
2023-11-14,5.393534389604374,1.793545314485029,2.5818287327518554,2.462658273815116,3.886623053791332,1.5046299446020883
2023-11-21,5.346768605676602,1.813183006860935,2.584262439707995,2.424483770111205,3.906583891209399,1.519534530958445
2023-11-28,5.336626310613138,1.7777122295327243,2.4453620591112406,2.3181452215627965,3.808870388383463,1.439398741573286
2023-12-05,5.442272154323065,1.7905995763523281,2.5215511495319203,2.3562473194869495,3.8311574577381067,1.4583941776788116
2023-12-12,5.518618515018461,1.8909979504936578,2.568163238598133,2.496341620241458,3.845087193962859,1.5415741763258728
2023-12-19,5.454104903972428,1.8830199799478555,2.671683891313747,2.5598696962488696,3.8650009854221103,1.5436037782027998
2023-12-26,5.423960409890911,1.8648550629979501,2.6381753626488833,2.563998380420411,3.8800665000985424,1.5439843043605375
